Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
776,Sidney Ponson\ponsosi01,28,BAL,4,11,2.75,8,72.7%,12.5%,25.0%,12.5%,50.0%,87.5%,0.0%,63.6%,71.4%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
777,Jorge Posada#\posadjo01,33,NYY,546,2082,3.81,1219,59.0%,29.2%,13.9%,25.4%,31.5%,70.8%,2.0%,41.8%,80.4%,26.9%,5.5%,30,4,17.2%,94,44,11.4%,62,32,32,62,34.0%,0,0,0
778,Todd Pratt\prattto02,38,PHI,196,757,3.86,459,61.8%,28.1%,22.0%,22.7%,27.2%,71.9%,4.7%,44.4%,69.4%,26.5%,6.1%,12,2,18.9%,37,17,7.1%,14,10,20,30,40.0%,0,0,0
779,Curtis Pride*\pridecu01,36,LAA,11,39,3.55,26,66.7%,34.6%,19.2%,19.2%,26.9%,65.4%,0.0%,43.6%,70.6%,36.4%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,3,25.0%,0,0,0
780,Chris Prieto*\prietch01,32,LAA,3,8,2.67,6,75.0%,33.3%,0.0%,16.7%,50.0%,66.7%,0.0%,50.0%,100.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
781,Mark Prior\priorma01,24,CHC,56,208,3.71,137,65.9%,34.3%,14.6%,21.9%,29.2%,65.7%,0.0%,43.3%,77.8%,21.4%,0.0%,0,0,7.1%,4,2,7.1%,4,3,7,7,50.0%,0,0,0
782,Albert Pujols\pujolal01,25,STL,701,2718,3.88,1548,59.1%,29.7%,10.3%,25.8%,34.2%,70.3%,8.5%,41.5%,85.4%,20.1%,10.4%,73,10,24.4%,171,46,11.3%,79,50,14,51,21.5%,0,0,0
783,Nick Punto#\puntoni01,27,MIN,440,1775,4.03,1122,63.2%,30.9%,9.0%,31.8%,28.3%,69.1%,0.0%,43.7%,87.0%,32.5%,3.4%,15,0,12.3%,54,14,7.7%,34,20,40,46,46.5%,0,0,0
784,Chad Qualls\quallch01,26,HOU,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
785,Paul Quantrill*\quantpa01,36,TOT,1,2,2.00,2,100.0%,0.0%,0.0%,50.0%,50.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
786,Paul Quantrill*\quantpa01,36,TOT,1,2,2.00,2,100.0%,0.0%,0.0%,50.0%,50.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
787,Paul Quantrill*\quantpa01,36,SDP,1,2,2.00,2,100.0%,0.0%,0.0%,50.0%,50.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
788,Robb Quinlan\quinlro01,28,LAA,144,516,3.58,338,65.5%,24.3%,17.2%,26.3%,32.2%,75.7%,0.0%,49.6%,77.3%,29.2%,2.1%,3,0,13.9%,20,10,3.5%,5,4,4,22,15.4%,0,0,0
789,Omar Quintanilla*\quintom01,23,COL,143,493,3.45,326,66.1%,25.2%,11.3%,27.0%,36.5%,74.8%,0.0%,49.5%,84.8%,28.0%,2.1%,3,0,12.6%,18,12,4.9%,7,3,2,13,13.3%,0,0,0
790,Humberto Quintero\quinthu01,25,HOU,57,187,3.28,134,73.2%,13.4%,14.2%,38.1%,34.3%,86.6%,7.5%,63.4%,83.6%,49.1%,1.8%,1,0,12.3%,7,6,3.5%,2,1,1,9,10.0%,0,0,0
791,Guillermo Quiroz\quirogu01,23,TOR,39,139,3.56,93,66.9%,28.0%,22.6%,24.7%,24.7%,72.0%,0.0%,48.2%,68.7%,33.3%,0.0%,0,0,2.6%,1,1,5.1%,2,1,2,11,15.4%,0,0,0
792,Brad Radke\radkebr01,32,MIN,7,22,3.14,18,81.8%,16.7%,27.8%,27.8%,27.8%,83.3%,0.0%,68.2%,66.7%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
793,Aramis Ramirez\ramirar01,27,CHC,506,1830,3.62,1151,63.5%,20.5%,14.9%,29.5%,35.2%,79.5%,2.4%,50.4%,81.3%,30.4%,5.1%,26,2,15.2%,77,39,8.9%,45,29,10,50,16.7%,0,0,0
794,Elizardo Ramirez#\ramirel01,22,CIN,8,32,4.00,25,78.1%,32.0%,20.0%,28.0%,20.0%,68.0%,0.0%,53.1%,70.6%,12.5%,0.0%,0,0,12.5%,1,1,0.0%,0,0,0,3,0.0%,0,0,0
795,Hanley Ramirez\ramirha01,21,BOS,2,11,5.50,8,72.7%,37.5%,12.5%,50.0%,0.0%,62.5%,0.0%,45.5%,80.0%,0.0%,0.0%,0,0,50.0%,1,1,0.0%,0,0,1,1,50.0%,0,0,0
796,Horacio Ramirez*\ramirho01,25,ATL,77,241,3.13,181,75.1%,26.0%,17.1%,24.3%,32.6%,74.0%,0.0%,55.6%,76.9%,58.4%,5.2%,4,0,5.2%,4,0,9.1%,7,2,5,12,29.4%,0,0,0
797,Julio Ramirez\ramirju02,27,SFG,4,14,3.50,10,71.4%,30.0%,10.0%,30.0%,30.0%,70.0%,0.0%,50.0%,85.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
798,Manny Ramirez\ramirma02,33,BOS,650,2642,4.06,1584,60.7%,25.4%,16.0%,30.7%,27.8%,74.6%,3.1%,45.3%,78.5%,30.5%,6.2%,40,3,17.4%,113,47,8.2%,53,26,42,77,35.3%,0,0,0
799,Joe Randa\randajo01,35,TOT,609,2251,3.70,1407,62.8%,31.7%,10.3%,24.1%,33.9%,68.3%,1.1%,42.9%,84.9%,17.4%,5.3%,32,1,14.3%,87,35,8.5%,52,26,26,55,32.1%,0,0,0
800,Joe Randa\randajo01,35,CIN,368,1361,3.70,853,62.9%,32.7%,10.8%,23.6%,32.9%,67.3%,1.0%,42.3%,84.0%,17.7%,4.6%,17,1,14.1%,52,24,9.8%,36,13,17,35,32.7%,0,0,0
801,Joe Randa\randajo01,35,SDP,241,890,3.69,554,62.5%,30.1%,9.6%,24.9%,35.4%,69.9%,1.2%,43.7%,86.3%,17.0%,6.2%,15,0,14.5%,35,11,6.6%,16,13,9,20,31.0%,0,0,0
802,Jon Rauch\rauchjo01,26,WSN,8,26,3.25,22,84.6%,18.2%,45.5%,22.7%,13.6%,81.8%,0.0%,69.2%,44.4%,62.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,4,20.0%,0,0,0
803,Tim Redding\redditi01,27,TOT,9,33,3.67,25,75.8%,28.0%,36.0%,20.0%,16.0%,72.0%,0.0%,54.5%,50.0%,33.3%,0.0%,0,0,22.2%,2,0,0.0%,0,0,0,5,0.0%,0,0,0
804,Tim Redding\redditi01,27,SDP,9,33,3.67,25,75.8%,28.0%,36.0%,20.0%,16.0%,72.0%,0.0%,54.5%,50.0%,33.3%,0.0%,0,0,22.2%,2,0,0.0%,0,0,0,5,0.0%,0,0,0
805,Mark Redman*\redmama01,31,PIT,60,225,3.75,153,68.0%,24.2%,24.8%,27.5%,23.5%,75.8%,0.0%,51.6%,67.2%,50.0%,1.7%,1,0,6.7%,4,1,5.0%,3,0,7,12,33.3%,0,0,0
806,Tike Redman*\redmaju01,28,PIT,344,1209,3.51,783,64.8%,30.5%,6.3%,25.3%,37.9%,69.5%,0.0%,45.0%,91.0%,23.5%,4.4%,15,0,14.8%,51,21,8.7%,30,19,9,18,33.3%,0,0,0
807,Mike Redmond\redmomi01,34,MIN,159,561,3.53,375,66.8%,25.9%,7.5%,30.4%,36.3%,74.1%,0.0%,49.6%,89.9%,27.7%,3.1%,5,0,10.1%,16,7,3.8%,6,5,3,11,21.4%,0,0,0
808,Jeremy Reed*\reedje03,24,SEA,548,2030,3.70,1240,61.2%,27.0%,9.9%,29.2%,33.9%,73.0%,0.5%,44.7%,86.4%,23.2%,4.9%,27,1,17.2%,94,44,11.9%,65,36,16,58,21.6%,0,0,0
809,Keith Reed\reedke01,26,BAL,6,22,3.67,15,68.2%,40.0%,26.7%,13.3%,20.0%,60.0%,0.0%,40.9%,55.6%,16.7%,0.0%,0,0,0.0%,0,0,16.7%,1,1,0,2,0.0%,0,0,0
810,Kevin Reese*\reeseke01,27,NYY,2,11,5.50,5,45.5%,20.0%,40.0%,40.0%,0.0%,80.0%,0.0%,36.4%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,50.0%,1,0,0,1,0.0%,0,0,0
811,Chris Reitsma\reitsch01,27,ATL,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
812,Desi Relaford#\relafde01,31,COL,238,940,3.95,556,59.5%,33.3%,10.6%,25.5%,30.6%,66.7%,1.3%,39.7%,84.1%,17.6%,5.0%,12,0,14.7%,35,8,9.2%,22,10,14,28,33.3%,0,0,0
813,Edgar Renteria\renteed01,28,BOS,692,2525,3.65,1578,62.5%,27.9%,12.4%,25.9%,33.8%,72.1%,0.0%,45.0%,82.8%,29.8%,5.6%,39,1,15.2%,105,34,9.8%,68,28,26,74,26.0%,0,0,0
814,Jason Repko\repkoja01,24,LAD,303,1171,3.86,758,64.9%,28.6%,18.6%,26.6%,26.1%,71.4%,0.7%,46.3%,73.9%,20.5%,3.6%,11,0,11.6%,35,19,6.9%,21,13,20,60,25.0%,0,0,0
815,Chris Resop\resopch01,22,FLA,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
816,Michael Restovich\restomi01,26,TOT,126,436,3.46,281,64.4%,28.1%,21.0%,20.3%,30.6%,71.9%,0.0%,46.3%,70.8%,34.9%,2.4%,3,0,11.1%,14,7,7.9%,10,4,8,21,27.6%,0,0,0
817,Michael Restovich\restomi01,26,COL,34,109,3.21,69,63.3%,29.0%,14.5%,18.8%,37.7%,71.0%,0.0%,45.0%,79.6%,35.3%,0.0%,0,0,20.6%,7,5,5.9%,2,2,3,2,60.0%,0,0,0
818,Michael Restovich\restomi01,26,PIT,92,327,3.55,212,64.8%,27.8%,23.1%,20.8%,28.3%,72.2%,0.0%,46.8%,68.0%,34.8%,3.3%,3,0,7.6%,7,2,8.7%,8,2,5,19,20.8%,0,0,0
819,Alberto Reyes\reyesal01,35,STL,3,16,5.33,8,50.0%,37.5%,37.5%,12.5%,12.5%,62.5%,0.0%,31.3%,40.0%,33.3%,0.0%,0,0,0.0%,0,0,33.3%,1,0,0,1,0.0%,0,0,0
820,Anthony Reyes\reyesan01,23,STL,4,10,2.50,8,80.0%,25.0%,25.0%,12.5%,37.5%,75.0%,0.0%,60.0%,66.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
821,Dennys Reyes\reyesde01,28,SDP,5,21,4.20,14,66.7%,7.1%,50.0%,21.4%,21.4%,92.9%,0.0%,61.9%,46.2%,80.0%,0.0%,0,0,0.0%,0,0,20.0%,1,0,0,2,0.0%,0,0,0
822,Jose Reyes#\reyesjo01,22,NYM,735,2660,3.62,1817,68.3%,29.8%,9.1%,26.6%,34.5%,70.2%,0.0%,47.9%,87.1%,26.7%,3.0%,22,0,11.0%,81,13,7.3%,54,22,16,62,20.5%,0,0,0
823,John Riedling\riedljo01,29,FLA,2,9,4.50,7,77.8%,42.9%,14.3%,28.6%,14.3%,57.1%,0.0%,44.4%,75.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
824,Alex Rios\riosal01,24,TOR,519,1846,3.56,1186,64.4%,27.4%,13.7%,26.4%,32.5%,72.6%,0.6%,46.7%,81.1%,25.8%,3.3%,17,0,11.0%,57,26,6.6%,34,22,27,74,26.7%,0,0,0
825,Luis Rivas\rivaslu01,25,MIN,148,524,3.54,335,63.9%,28.7%,12.5%,23.0%,35.8%,71.3%,0.0%,45.6%,82.4%,29.1%,4.1%,6,0,12.8%,19,3,7.4%,11,7,5,12,29.4%,0,0,0
826,Juan Rivera\riverju01,26,LAA,376,1368,3.64,858,62.7%,27.7%,11.0%,25.3%,36.0%,72.3%,0.0%,45.3%,84.8%,26.9%,2.9%,11,2,13.6%,51,27,6.9%,26,14,17,27,38.6%,0,0,0
827,Rene Rivera\riverre01,21,SEA,50,180,3.60,132,73.3%,20.5%,22.0%,28.8%,28.8%,79.5%,0.0%,58.3%,72.4%,46.0%,2.0%,1,0,8.0%,4,2,4.0%,2,2,2,9,18.2%,0,0,0
828,Brian Roberts#\roberbr01,27,BAL,641,2359,3.68,1503,64.1%,25.0%,9.3%,33.3%,32.4%,75.0%,1.9%,48.1%,87.6%,33.7%,4.5%,29,1,12.9%,83,37,9.0%,58,30,27,56,32.5%,0,0,0
829,Dave Roberts*\roberda07,33,SDP,481,1850,3.85,1106,60.2%,40.1%,6.6%,20.1%,33.2%,59.9%,1.6%,36.0%,89.0%,14.6%,8.7%,42,0,17.5%,84,12,12.9%,62,22,24,35,40.7%,0,0,0
830,Nate Robertson\roberna01,27,DET,4,19,4.75,15,78.9%,13.3%,13.3%,53.3%,20.0%,86.7%,0.0%,68.4%,84.6%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
831,Oscar Robles*\robleos01,29,LAD,399,1605,4.02,985,61.4%,42.6%,3.7%,19.9%,33.8%,57.4%,0.0%,35.2%,93.6%,7.0%,4.8%,19,0,15.8%,63,11,10.8%,43,19,17,16,51.5%,0,0,0
832,Alex Rodriguez\rodrial01,29,NYY,716,2797,3.91,1653,59.6%,27.2%,18.9%,25.6%,28.4%,72.8%,2.1%,43.4%,74.1%,30.6%,6.7%,48,3,18.0%,129,57,10.6%,76,41,44,95,31.7%,0,0,0
833,Ivan Rodriguez\rodriiv01,33,DET,525,1749,3.33,1235,70.9%,16.3%,18.9%,30.9%,33.9%,83.7%,1.6%,59.4%,77.5%,34.5%,2.7%,14,4,8.0%,42,24,2.9%,15,13,9,84,9.7%,0,0,0
834,John Rodriguez*\rodrijo03,27,STL,176,674,3.83,426,64.5%,23.7%,26.1%,24.6%,25.6%,76.3%,5.6%,49.2%,65.8%,34.1%,6.3%,11,0,15.9%,28,8,10.8%,19,7,7,38,15.6%,0,0,0
835,Luis Rodriguez#\rodrilu01,25,MIN,205,739,3.60,472,63.9%,32.0%,5.9%,28.0%,34.1%,68.0%,0.0%,43.4%,91.3%,22.4%,4.4%,9,0,11.7%,24,6,11.2%,23,1,9,14,39.1%,0,0,0
836,Ricardo Rodriguez*\rodriri03,27,TEX,3,8,2.67,7,87.5%,57.1%,0.0%,14.3%,28.6%,42.9%,0.0%,37.5%,100.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
837,Wandy Rodriguez#\rodriwa01,26,HOU,43,156,3.63,109,69.9%,29.4%,22.0%,25.7%,22.9%,70.6%,0.0%,49.4%,68.8%,25.6%,2.3%,1,0,14.0%,6,1,4.7%,2,1,3,12,18.8%,0,0,0
838,Eddie Rogers\rogered01,26,BAL,1,2,2.00,2,100.0%,50.0%,0.0%,0.0%,50.0%,50.0%,,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
839,Kenny Rogers*\rogerke01,40,TEX,3,8,2.67,6,75.0%,16.7%,33.3%,16.7%,33.3%,83.3%,0.0%,62.5%,60.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
840,Scott Rolen\rolensc01,30,STL,223,837,3.75,517,61.8%,23.2%,12.0%,32.1%,32.7%,76.8%,0.3%,47.5%,84.4%,32.7%,7.2%,16,2,14.8%,33,10,12.1%,27,14,6,22,21.4%,0,0,0
841,Jimmy Rollins#\rolliji01,26,PHI,732,2500,3.42,1567,63.3%,29.3%,8.6%,23.2%,38.9%,70.7%,2.7%,44.8%,87.8%,23.8%,4.5%,33,0,15.6%,114,46,7.1%,52,30,17,54,23.9%,0,0,0
842,Jason Romano\romanja01,26,CIN,34,137,4.03,86,62.8%,37.2%,17.4%,20.9%,24.4%,62.8%,0.0%,39.4%,72.2%,14.7%,5.9%,2,0,17.6%,6,1,2.9%,1,1,2,7,22.2%,0,0,0
843,Mike Rose#\rosemi01,28,LAD,46,180,3.91,111,62.0%,24.3%,12.6%,29.7%,33.3%,75.7%,1.4%,46.9%,83.3%,32.6%,6.5%,3,0,17.4%,8,1,8.7%,4,3,3,3,50.0%,0,0,0
844,Cody Ross\rossco01,24,LAD,26,113,4.35,75,66.4%,22.7%,21.3%,36.0%,20.0%,77.3%,0.0%,51.3%,72.4%,46.2%,0.0%,0,0,3.8%,1,1,3.8%,1,1,3,7,30.0%,0,0,0
845,David Ross\rossda01,28,TOT,138,516,3.74,335,64.9%,21.2%,20.0%,28.4%,30.4%,78.8%,0.0%,51.2%,74.6%,43.5%,1.4%,2,0,10.1%,14,10,7.2%,10,5,8,20,28.6%,0,0,0
846,David Ross\rossda01,28,PIT,119,449,3.77,291,64.8%,21.3%,20.3%,28.2%,30.2%,78.7%,0.0%,51.0%,74.2%,42.0%,1.7%,2,0,10.9%,13,9,7.6%,9,4,6,18,25.0%,0,0,0
847,David Ross\rossda01,28,SDP,19,67,3.53,44,65.7%,20.5%,18.2%,29.5%,31.8%,79.5%,0.0%,52.2%,77.1%,52.6%,0.0%,0,0,5.3%,1,1,5.3%,1,1,2,2,50.0%,0,0,0
848,Aaron Rowand\rowanaa01,27,CHW,645,2314,3.59,1523,66.1%,20.4%,17.5%,31.3%,30.9%,79.6%,1.3%,52.6%,78.1%,34.4%,2.2%,14,0,10.4%,67,39,6.8%,44,28,19,97,16.4%,0,0,0
849,Kirk Rueter*\rueteki01,34,SFG,37,98,2.65,72,73.5%,19.4%,11.1%,22.2%,47.2%,80.6%,0.0%,59.2%,86.2%,45.9%,2.7%,1,0,5.4%,2,0,2.7%,1,0,0,2,0.0%,0,0,0
850,Glendon Rusch*\ruschgl01,30,CHC,43,143,3.33,103,72.0%,18.4%,21.4%,29.1%,31.1%,81.6%,0.0%,58.7%,73.8%,44.2%,0.0%,0,0,0.0%,0,0,2.3%,1,1,1,8,11.1%,0,0,0
851,Mike Ryan*\ryanmi03,27,MIN,131,499,3.81,315,63.6%,28.6%,13.0%,26.7%,31.7%,71.4%,2.2%,45.5%,81.8%,28.2%,4.6%,6,0,14.5%,19,7,10.7%,14,9,9,13,40.9%,0,0,0
852,Kirk Saarloos\saarlki01,26,OAK,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
853,CC Sabathia*\sabatc.01,24,CLE,6,21,3.50,13,61.9%,7.7%,46.2%,7.7%,38.5%,92.3%,0.0%,57.1%,50.0%,66.7%,0.0%,0,0,16.7%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
854,Ray Sadler\sadlera01,24,PIT,8,33,4.13,21,63.6%,28.6%,14.3%,23.8%,33.3%,71.4%,0.0%,45.5%,80.0%,0.0%,0.0%,0,0,25.0%,2,2,0.0%,0,0,0,1,0.0%,0,0,0
855,Olmedo Saenz\saenzol01,34,LAD,354,1359,3.84,872,64.4%,28.4%,15.9%,25.9%,29.7%,71.6%,0.8%,46.1%,77.7%,25.4%,5.4%,19,1,14.1%,50,14,7.1%,25,15,15,48,23.8%,0,0,0
856,Alex Sanchez*\sanchal03,28,TOT,192,612,3.19,411,67.4%,15.8%,14.4%,33.6%,36.3%,84.2%,1.0%,56.7%,82.9%,44.8%,3.6%,7,0,14.6%,28,10,4.2%,8,5,9,25,26.5%,0,0,0
857,Alex Sanchez*\sanchal03,28,TBD,145,461,3.18,301,65.6%,15.6%,13.6%,33.2%,37.5%,84.4%,1.3%,55.3%,83.9%,40.0%,2.8%,4,0,14.5%,21,8,3.4%,5,4,5,20,20.0%,0,0,0
858,Alex Sanchez*\sanchal03,28,SFG,47,151,3.21,110,72.8%,16.4%,16.4%,34.5%,32.7%,83.6%,0.0%,60.9%,80.4%,59.6%,6.4%,3,0,14.9%,7,2,6.4%,3,1,4,5,44.4%,0,0,0
859,Duaner Sanchez\sanchdu01,25,LAD,4,9,2.25,8,88.9%,12.5%,12.5%,25.0%,50.0%,87.5%,0.0%,77.8%,85.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
860,Freddy Sanchez\sanchfr01,27,PIT,493,1755,3.56,1131,64.6%,31.2%,6.7%,24.6%,37.5%,68.8%,0.6%,44.4%,90.2%,17.0%,4.3%,21,0,13.8%,68,23,7.3%,36,19,8,28,22.2%,0,0,0
861,Rey Sanchez\sanchre01,37,NYY,48,140,2.92,92,65.7%,23.9%,6.5%,23.9%,45.7%,76.1%,0.0%,50.0%,91.4%,33.3%,2.1%,1,0,8.3%,4,2,10.4%,5,4,2,1,66.7%,0,0,0
862,Reggie Sanders\sandere02,37,STL,332,1224,3.69,751,61.6%,17.8%,25.4%,27.2%,29.6%,82.2%,0.8%,50.6%,69.0%,38.6%,4.5%,15,1,14.8%,49,30,8.1%,27,15,17,58,22.7%,0,0,0
863,Danny Sandoval#\sandoda01,26,PHI,2,6,3.00,4,66.7%,25.0%,50.0%,0.0%,25.0%,75.0%,0.0%,50.0%,33.3%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
864,Johan Santana*\santajo02,26,MIN,6,12,2.00,10,83.3%,20.0%,0.0%,20.0%,60.0%,80.0%,0.0%,66.7%,100.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
865,Julio Santana\santaju01,32,MIL,1,2,2.00,1,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
866,Benito Santiago\santibe01,40,PIT,23,64,2.78,47,73.4%,19.1%,8.5%,29.8%,42.6%,80.9%,0.0%,59.4%,89.5%,39.1%,0.0%,0,0,4.3%,1,1,0.0%,0,0,1,2,33.3%,0,0,0
867,Ramon Santiago#\santira01,25,SEA,13,48,3.69,29,60.4%,17.2%,6.9%,51.7%,24.1%,82.8%,0.0%,50.0%,91.7%,38.5%,7.7%,1,0,23.1%,3,2,7.7%,1,1,0,2,0.0%,0,0,0
868,Victor Santos\santovi01,28,MIL,43,152,3.53,116,76.3%,30.2%,18.1%,25.9%,25.9%,69.8%,0.0%,53.3%,74.1%,34.9%,0.0%,0,0,7.0%,3,0,2.3%,1,0,3,9,23.1%,0,0,0
869,Dane Sardinha\sardida01,26,CIN,3,9,3.00,8,88.9%,37.5%,25.0%,12.5%,25.0%,62.5%,0.0%,55.6%,60.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
870,Jason Schmidt\schmija01,32,SFG,60,228,3.80,158,69.3%,40.5%,22.8%,19.6%,17.1%,59.5%,0.0%,41.2%,61.7%,35.0%,0.0%,0,0,6.7%,4,2,0.0%,0,0,18,12,56.3%,0,0,0
871,Steve Schmoll\schmost01,25,LAD,1,2,2.00,2,100.0%,0.0%,0.0%,50.0%,50.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
872,Brian Schneider*\schnebr01,28,WSN,412,1449,3.52,919,64.4%,22.3%,14.9%,27.4%,35.4%,77.7%,4.3%,50.1%,80.8%,25.0%,4.1%,17,1,14.1%,58,29,6.1%,25,14,7,41,14.6%,0,0,0
873,Skip Schumaker*\schumsk01,25,STL,26,92,3.54,57,62.0%,21.1%,12.3%,28.1%,38.6%,78.9%,0.0%,48.9%,84.4%,46.2%,0.0%,0,0,11.5%,3,1,11.5%,3,0,0,2,0.0%,0,0,0
874,Luke Scott*\scottlu01,27,HOU,89,377,4.24,233,62.1%,21.0%,18.5%,36.1%,24.5%,79.0%,1.4%,49.1%,76.6%,36.0%,4.5%,4,1,15.7%,14,7,10.1%,9,5,9,14,39.1%,0,0,0
875,Marco Scutaro\scutama01,29,OAK,423,1592,3.76,1007,63.4%,36.5%,5.0%,24.8%,33.7%,63.5%,0.5%,40.2%,92.2%,19.6%,2.1%,9,0,11.6%,49,18,7.8%,33,9,24,24,50.0%,0,0,0
876,Scott Seabol\seabosc01,30,STL,114,409,3.59,273,66.7%,23.8%,16.1%,29.7%,30.4%,76.2%,0.0%,50.9%,78.8%,38.6%,1.8%,2,1,10.5%,12,6,5.3%,6,2,8,15,34.8%,0,0,0
877,Aaron Sele\seleaa01,35,SEA,4,10,2.50,10,100.0%,20.0%,10.0%,30.0%,40.0%,80.0%,,80.0%,87.5%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
878,Todd Self*\selfto01,26,HOU,50,223,4.46,143,64.1%,30.1%,10.5%,33.6%,25.9%,69.9%,0.0%,44.8%,85.0%,18.0%,4.0%,2,0,14.0%,7,2,8.0%,4,3,6,3,66.7%,0,0,0
879,Jae Weong Seo\seoja01,28,NYM,34,121,3.56,88,72.7%,23.9%,23.9%,29.5%,22.7%,76.1%,0.0%,55.4%,68.7%,44.1%,5.9%,2,0,11.8%,4,1,5.9%,2,1,3,8,27.3%,0,0,0
880,Richie Sexson\sexsori01,30,SEA,659,2613,3.97,1514,58.3%,23.1%,25.3%,25.6%,26.0%,76.9%,1.5%,44.9%,67.1%,30.5%,5.3%,35,3,16.8%,111,59,10.9%,72,45,51,116,30.5%,0,0,0
881,Adam Shabala*\shabaad01,27,SFG,18,66,3.67,46,69.7%,19.6%,30.4%,23.9%,26.1%,80.4%,0.0%,56.1%,62.2%,50.0%,0.0%,0,0,5.6%,1,0,0.0%,0,0,0,5,0.0%,0,0,0
882,Brian Shackelford*\shackbr01,28,CIN,1,4,4.00,3,75.0%,33.3%,33.3%,33.3%,0.0%,66.7%,0.0%,50.0%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
883,Ryan Shealy\shealry01,25,COL,104,438,4.21,263,60.0%,31.9%,18.6%,23.2%,26.2%,68.1%,0.0%,40.9%,72.6%,18.3%,10.6%,11,0,23.1%,24,6,14.4%,15,7,3,19,13.6%,0,0,0
884,Ben Sheets\sheetbe01,26,MIL,53,172,3.25,122,70.9%,22.1%,26.2%,23.0%,28.7%,77.9%,0.0%,55.2%,66.3%,49.1%,1.9%,1,0,1.9%,1,0,1.9%,1,0,3,13,17.6%,0,0,0
885,Gary Sheffield\sheffga01,36,NYY,675,2647,3.92,1564,59.7%,33.4%,10.6%,23.1%,32.8%,66.6%,2.4%,39.7%,84.1%,15.7%,8.0%,54,2,19.9%,134,27,13.8%,93,49,19,57,25.0%,0,0,0
886,Chris Shelton\sheltch01,25,DET,433,1838,4.24,1176,64.0%,33.0%,13.4%,27.6%,25.9%,67.0%,0.0%,42.9%,79.9%,8.8%,3.7%,16,1,13.2%,57,26,7.9%,34,20,22,65,25.3%,0,0,0
